SupplierID,PartID,PartDescription,OrderDate,EstimatedDeliveryDate,ActualDeliveryDate,Quantity,UnitCost,TransportMode,TransportCost,WarehouseID,WarehouseLocation,WarehouseCapacity,CurrentInventory,SupplierName,SupplierLocation,TotalCost,LeadTimeDays
142,148,Battery,2023-02-05 21:00:00,2023-02-21 21:00:00,2023-02-16 21:00:00,750,615.61,Sea,904.24,16,Manchester,2423,3931,Supplier_142,Berlin,461707.5,11
142,113,Suspension,2023-02-10 17:00:00,2023-02-26 17:00:00,2023-02-25 17:00:00,838,702.21,Air,1695.92,2,Birmingham,1213,1060,Supplier_142,Berlin,588451.98,15
142,113,Engine,2023-02-21 14:00:00,2023-03-06 14:00:00,2023-03-07 14:00:00,727,211.48,Sea,526.83,17,Bristol,4907,1250,Supplier_142,Berlin,153745.96,14
142,171,Transmission,2023-03-05 22:00:00,2023-03-24 22:00:00,2023-03-07 22:00:00,578,663.44,Air,217.53,14,Sheffield,1183,341,Supplier_142,Berlin,383468.32,2
142,78,Windshield,2023-03-22 08:00:00,2023-04-01 08:00:00,2023-03-25 08:00:00,823,368.02,Road,923.86,8,Manchester,4997,3276,Supplier_142,Berlin,302880.46,3
142,158,Windshield,2023-03-27 01:00:00,2023-04-07 01:00:00,2023-04-07 01:00:00,788,576.81,Rail,846.66,2,Cardiff,1554,813,Supplier_142,Berlin,454526.28,11
142,135,Tire,2023-04-12 22:00:00,2023-04-15 22:00:00,2023-05-05 22:00:00,383,631.2,Road,695.33,3,Edinburgh,3818,2200,Supplier_142,Berlin,241749.6,23
142,132,Transmission,2023-04-24 23:00:00,2023-04-28 23:00:00,2023-04-28 23:00:00,154,60.98,Road,1883.75,4,Liverpool,2954,2068,Supplier_142,Berlin,9390.92,4
142,113,Suspension,2023-04-25 14:00:00,2023-04-28 14:00:00,2023-05-04 14:00:00,669,191.21,Sea,183.45,19,Birmingham,2026,2806,Supplier_142,Berlin,127919.49,9
388,32,Door,2023-02-06 12:00:00,2023-02-08 12:00:00,2023-02-25 12:00:00,238,786.48,Rail,782.51,7,Liverpool,4397,3762,Supplier_388,Helsinki,187182.24,19
388,50,Suspension,2023-02-27 21:00:00,2023-03-19 21:00:00,2023-03-01 21:00:00,143,569.87,Sea,414.66,8,Leeds,4324,3583,Supplier_388,Helsinki,81491.41,2
388,84,Door,2023-03-02 21:00:00,2023-03-17 21:00:00,2023-03-05 21:00:00,299,833.07,Road,1637.14,15,Leeds,3977,1247,Supplier_388,Helsinki,249087.93,3
388,1,Brake,2023-03-22 19:00:00,2023-04-08 19:00:00,2023-04-05 19:00:00,341,108.85,Air,1910.03,6,Leeds,4184,3525,Supplier_388,Helsinki,37117.85,14
388,152,Suspension,2023-04-12 01:00:00,2023-04-20 01:00:00,2023-04-15 01:00:00,161,937.94,Road,621.42,20,Manchester,2537,1341,Supplier_388,Helsinki,151008.34,3
388,22,Tire,2023-04-17 07:00:00,2023-05-01 07:00:00,2023-05-09 07:00:00,536,929.97,Rail,1156.36,5,London,1356,3472,Supplier_388,Helsinki,498463.92,22
388,62,Brake,2023-04-22 01:00:00,2023-04-25 01:00:00,2023-05-04 01:00:00,875,494.84,Road,1132.82,4,Glasgow,2751,2107,Supplier_388,Helsinki,432985,12
388,26,Suspension,2023-05-04 09:00:00,2023-05-19 09:00:00,2023-05-27 09:00:00,186,234.39,Rail,475,6,Sheffield,1036,2335,Supplier_388,Helsinki,43596.54,23
120,164,Door,2023-02-06 19:00:00,2023-02-08 19:00:00,2023-02-09 19:00:00,813,262.2,Air,1001.11,8,Glasgow,3913,3928,Supplier_120,Budapest,213168.6,3
120,140,Battery,2023-02-21 23:00:00,2023-03-07 23:00:00,2023-03-12 23:00:00,640,99.68,Air,1315.58,4,Glasgow,1870,3376,Supplier_120,Budapest,63795.2,19
120,25,Suspension,2023-02-27 06:00:00,2023-03-17 06:00:00,2023-03-04 06:00:00,603,398.73,Sea,1494.81,6,Birmingham,1626,133,Supplier_120,Budapest,240434.19,5
120,132,Seat,2023-03-12 18:00:00,2023-03-20 18:00:00,2023-03-25 18:00:00,566,927.51,Sea,1063.79,5,Cardiff,4768,2230,Supplier_120,Budapest,524970.66,13
120,57,Transmission,2023-03-13 04:00:00,2023-03-27 04:00:00,2023-04-04 04:00:00,324,441.51,Sea,1194.01,7,Glasgow,2229,2829,Supplier_120,Budapest,143049.24,22
120,85,Door,2023-03-27 21:00:00,2023-04-07 21:00:00,2023-03-30 21:00:00,889,101.76,Air,511.98,13,Manchester,4540,730,Supplier_120,Budapest,90464.64,3
120,20,Tire,2023-04-19 13:00:00,2023-05-05 13:00:00,2023-04-22 13:00:00,603,109.36,Road,1290.4,12,Birmingham,3082,1829,Supplier_120,Budapest,65944.08,3
120,78,Seat,2023-05-01 04:00:00,2023-05-05 04:00:00,2023-05-11 04:00:00,655,822.84,Road,336.31,2,London,2659,2645,Supplier_120,Budapest,538960.2,10
362,4,Transmission,2023-02-06 22:00:00,2023-02-23 22:00:00,2023-02-15 22:00:00,839,131.8,Air,986.95,16,Sheffield,3863,2923,Supplier_362,Madrid,110580.2,9
362,39,Suspension,2023-03-14 14:00:00,2023-03-22 14:00:00,2023-03-18 14:00:00,560,702.63,Road,1206.45,15,Liverpool,3976,1944,Supplier_362,Madrid,393472.8,4
362,180,Door,2023-04-21 02:00:00,2023-05-05 02:00:00,2023-05-15 02:00:00,482,73.17,Sea,323.07,4,Glasgow,3286,1943,Supplier_362,Madrid,35267.94,24
362,44,Battery,2023-04-26 02:00:00,2023-05-05 02:00:00,2023-05-14 02:00:00,47,958.7,Sea,181.83,14,Leeds,2237,2105,Supplier_362,Madrid,45058.9,18
65,107,Door,2023-02-07 01:00:00,2023-02-21 01:00:00,2023-02-22 01:00:00,766,773.34,Rail,1109.48,14,Cardiff,3221,1335,Supplier_65,Madrid,592378.44,15
65,71,Suspension,2023-02-07 03:00:00,2023-02-18 03:00:00,2023-02-10 03:00:00,435,975.29,Rail,1023.7,18,Glasgow,1222,3485,Supplier_65,Madrid,424251.15,3
65,146,Suspension,2023-02-22 22:00:00,2023-03-13 22:00:00,2023-03-11 22:00:00,465,816.52,Rail,1231.28,15,Bristol,2079,1655,Supplier_65,Madrid,379681.8,17
65,171,Engine,2023-04-01 14:00:00,2023-04-11 14:00:00,2023-04-08 14:00:00,219,401.29,Air,301,17,Bristol,3718,694,Supplier_65,Madrid,87882.51,7
65,176,Brake,2023-04-21 21:00:00,2023-04-30 21:00:00,2023-05-15 21:00:00,227,423.11,Road,1386.45,2,Cardiff,4560,987,Supplier_65,Madrid,96045.97,24
65,172,Tire,2023-04-22 11:00:00,2023-05-09 11:00:00,2023-05-04 11:00:00,606,553.36,Sea,1577.88,3,Birmingham,2556,2506,Supplier_65,Madrid,335336.16,12
58,109,Door,2023-02-07 05:00:00,2023-02-19 05:00:00,2023-02-23 05:00:00,941,299.4,Rail,194.75,11,Bristol,1274,2429,Supplier_58,Rome,281735.4,16
58,22,Engine,2023-04-05 09:00:00,2023-04-11 09:00:00,2023-04-22 09:00:00,167,206.12,Rail,719.19,20,Edinburgh,2820,197,Supplier_58,Rome,34422.04,17
58,177,Engine,2023-05-04 16:00:00,2023-05-21 16:00:00,2023-05-06 16:00:00,841,630.12,Sea,1677.38,1,London,4355,3886,Supplier_58,Rome,529930.92,2
326,174,Seat,2023-02-07 08:00:00,2023-02-24 08:00:00,2023-02-13 08:00:00,338,996.51,Road,803.37,15,Edinburgh,1169,2921,Supplier_326,Birmingham,336820.38,6
326,85,Tire,2023-03-09 12:00:00,2023-03-13 12:00:00,2023-03-11 12:00:00,172,451.58,Rail,104.12,11,Liverpool,1213,2555,Supplier_326,Birmingham,77671.76,2
326,194,Windshield,2023-04-06 12:00:00,2023-04-22 12:00:00,2023-04-15 12:00:00,588,767.62,Rail,1571.04,9,Cardiff,3214,3233,Supplier_326,Birmingham,451360.56,9
326,8,Door,2023-04-07 08:00:00,2023-04-17 08:00:00,2023-04-10 08:00:00,544,473.13,Road,1385.33,10,Bristol,1441,3277,Supplier_326,Birmingham,257382.72,3
326,12,Seat,2023-04-12 21:00:00,2023-04-30 21:00:00,2023-05-01 21:00:00,357,808.3,Rail,846.08,6,Birmingham,1606,2902,Supplier_326,Birmingham,288563.1,19
326,135,Steering,2023-04-19 05:00:00,2023-05-01 05:00:00,2023-04-21 05:00:00,186,812.98,Rail,935.94,18,Manchester,2202,917,Supplier_326,Birmingham,151214.28,2
326,100,Tire,2023-04-25 10:00:00,2023-05-01 10:00:00,2023-05-02 10:00:00,154,497.64,Road,1807.07,1,Leeds,3585,2481,Supplier_326,Birmingham,76636.56,7
326,128,Steering,2023-05-04 06:00:00,2023-05-07 06:00:00,2023-05-15 06:00:00,671,541.48,Air,841.79,14,Manchester,1080,3651,Supplier_326,Birmingham,363333.08,11
430,85,Tire,2023-02-07 10:00:00,2023-02-21 10:00:00,2023-02-23 10:00:00,163,377.7,Sea,1323.51,3,London,1032,1083,Supplier_430,Cardiff,61565.1,16
430,10,Brake,2023-02-12 14:00:00,2023-02-21 14:00:00,2023-03-06 14:00:00,664,370.28,Road,1188.88,7,Manchester,2487,2746,Supplier_430,Cardiff,245865.92,22
430,140,Suspension,2023-03-19 12:00:00,2023-03-30 12:00:00,2023-04-13 12:00:00,242,895.24,Air,1401.36,16,Leeds,1400,2354,Supplier_430,Cardiff,216648.08,25
430,95,Door,2023-03-22 06:00:00,2023-04-11 06:00:00,2023-04-03 06:00:00,838,559.37,Road,169.92,18,Glasgow,4211,3745,Supplier_430,Cardiff,468752.06,12
430,191,Engine,2023-04-14 21:00:00,2023-04-28 21:00:00,2023-05-09 21:00:00,969,417.82,Sea,1489,20,Leeds,3091,832,Supplier_430,Cardiff,404867.58,25
430,136,Transmission,2023-04-29 10:00:00,2023-05-14 10:00:00,2023-05-07 10:00:00,939,185.33,Road,784.9,11,Bristol,4398,3569,Supplier_430,Cardiff,174024.87,8
430,164,Seat,2023-05-03 03:00:00,2023-05-17 03:00:00,2023-05-06 03:00:00,37,889.43,Rail,1217.85,19,Edinburgh,4464,2874,Supplier_430,Cardiff,32908.91,3
136,58,Battery,2023-02-08 04:00:00,2023-02-12 04:00:00,2023-02-14 04:00:00,668,97.22,Air,1498.17,17,Cardiff,1377,832,Supplier_136,Stockholm,64942.96,6
136,185,Door,2023-02-27 16:00:00,2023-03-12 16:00:00,2023-03-12 16:00:00,921,169.48,Air,1927.47,10,Birmingham,3786,3555,Supplier_136,Stockholm,156091.08,13
136,18,Suspension,2023-03-19 04:00:00,2023-04-05 04:00:00,2023-03-24 04:00:00,462,499.29,Sea,444.73,20,Bristol,3664,1702,Supplier_136,Stockholm,230671.98,5
136,183,Seat,2023-03-30 08:00:00,2023-04-16 08:00:00,2023-04-15 08:00:00,887,269.62,Road,1402.05,4,Edinburgh,4956,2382,Supplier_136,Stockholm,239152.94,16
464,68,Windshield,2023-02-08 14:00:00,2023-02-10 14:00:00,2023-02-17 14:00:00,460,974.22,Sea,1572.94,10,Glasgow,3499,522,Supplier_464,Warsaw,448141.2,9
464,167,Suspension,2023-02-13 16:00:00,2023-02-15 16:00:00,2023-02-18 16:00:00,71,715.86,Road,1509.87,14,Birmingham,3127,774,Supplier_464,Warsaw,50826.06,5
464,10,Tire,2023-02-16 09:00:00,2023-03-05 09:00:00,2023-02-27 09:00:00,600,752.85,Sea,1459.08,7,Birmingham,4095,1546,Supplier_464,Warsaw,451710,11
464,133,Battery,2023-03-06 04:00:00,2023-03-19 04:00:00,2023-03-16 04:00:00,784,732.96,Sea,252.41,3,London,1722,796,Supplier_464,Warsaw,574640.64,10
464,89,Engine,2023-03-28 14:00:00,2023-03-30 14:00:00,2023-04-11 14:00:00,844,803.99,Sea,822.67,18,Sheffield,1532,1050,Supplier_464,Warsaw,678567.56,14
464,114,Suspension,2023-03-30 04:00:00,2023-04-19 04:00:00,2023-04-22 04:00:00,259,722.55,Rail,1484.67,19,Sheffield,2334,3485,Supplier_464,Warsaw,187140.45,23
152,157,Door,2023-02-08 22:00:00,2023-02-27 22:00:00,2023-02-23 22:00:00,821,947.69,Rail,891.22,1,London,1562,605,Supplier_152,Oslo,778053.49,15
152,51,Seat,2023-02-26 04:00:00,2023-03-01 04:00:00,2023-03-10 04:00:00,713,103.15,Sea,1174.18,13,Glasgow,3075,2671,Supplier_152,Oslo,73545.95,12
154,139,Door,2023-02-09 09:00:00,2023-02-25 09:00:00,2023-02-12 09:00:00,118,270.41,Sea,1691.97,14,Leeds,2306,1983,Supplier_154,Helsinki,31908.38,3
154,59,Tire,2023-02-10 14:00:00,2023-02-20 14:00:00,2023-03-03 14:00:00,927,728.36,Sea,1781.83,10,Leeds,2944,3641,Supplier_154,Helsinki,675189.72,21
154,138,Tire,2023-02-20 09:00:00,2023-03-05 09:00:00,2023-02-26 09:00:00,562,649.69,Rail,593.8,2,Cardiff,4618,1655,Supplier_154,Helsinki,365125.78,6
154,44,Steering,2023-03-03 21:00:00,2023-03-05 21:00:00,2023-03-11 21:00:00,953,766.35,Rail,1600.64,5,Manchester,1220,1937,Supplier_154,Helsinki,730331.55,8
154,179,Door,2023-03-06 08:00:00,2023-03-26 08:00:00,2023-03-12 08:00:00,661,747.51,Rail,552.64,5,Birmingham,4453,1457,Supplier_154,Helsinki,494104.11,6
154,151,Suspension,2023-03-21 00:00:00,2023-03-24 00:00:00,2023-04-09 00:00:00,298,813.27,Rail,260.84,3,Edinburgh,2106,914,Supplier_154,Helsinki,242354.46,19
154,150,Brake,2023-04-02 07:00:00,2023-04-07 07:00:00,2023-04-11 07:00:00,947,513.08,Air,1083.34,5,Edinburgh,1538,3201,Supplier_154,Helsinki,485886.76,9
154,89,Transmission,2023-04-15 16:00:00,2023-04-27 16:00:00,2023-04-17 16:00:00,46,987.76,Air,156.47,4,Liverpool,4158,1607,Supplier_154,Helsinki,45436.96,2
154,34,Windshield,2023-04-20 23:00:00,2023-04-26 23:00:00,2023-04-23 23:00:00,253,622.79,Air,505.74,7,Birmingham,3207,3013,Supplier_154,Helsinki,157565.87,3
52,135,Windshield,2023-02-09 10:00:00,2023-02-23 10:00:00,2023-02-22 10:00:00,457,303.82,Sea,552.69,7,Cardiff,4022,1369,Supplier_52,Paris,138845.74,13
52,192,Battery,2023-03-11 01:00:00,2023-03-17 01:00:00,2023-03-25 01:00:00,163,897.99,Sea,262.48,17,Cardiff,3366,2290,Supplier_52,Paris,146372.37,14
52,49,Windshield,2023-04-01 04:00:00,2023-04-05 04:00:00,2023-04-22 04:00:00,563,484.67,Sea,1799.76,7,Glasgow,2368,989,Supplier_52,Paris,272869.21,21
52,75,Seat,2023-04-17 15:00:00,2023-04-26 15:00:00,2023-04-30 15:00:00,113,193.63,Sea,174.03,17,Leeds,3152,741,Supplier_52,Paris,21880.19,13
418,181,Door,2023-02-09 13:00:00,2023-02-21 13:00:00,2023-02-17 13:00:00,17,236.26,Air,268.6,11,Cardiff,4992,1798,Supplier_418,Zurich,4016.42,8
418,141,Brake,2023-02-25 05:00:00,2023-03-04 05:00:00,2023-03-13 05:00:00,792,453.68,Sea,1414.19,16,Birmingham,1355,3085,Supplier_418,Zurich,359314.56,16
418,26,Battery,2023-04-13 15:00:00,2023-05-03 15:00:00,2023-04-26 15:00:00,513,700.52,Sea,1454.16,7,Birmingham,3753,3464,Supplier_418,Zurich,359366.76,13
418,91,Transmission,2023-05-04 18:00:00,2023-05-19 18:00:00,2023-05-25 18:00:00,862,698.15,Sea,193.26,14,Birmingham,1815,2808,Supplier_418,Zurich,601805.3,21
15,129,Tire,2023-02-09 18:00:00,2023-02-11 18:00:00,2023-02-12 18:00:00,125,638.39,Sea,1356.75,18,London,4869,1625,Supplier_15,Bristol,79798.75,3
15,53,Tire,2023-02-17 11:00:00,2023-03-01 11:00:00,2023-02-20 11:00:00,218,363.34,Road,1304.65,20,Manchester,2316,376,Supplier_15,Bristol,79208.12,3
15,124,Brake,2023-03-02 20:00:00,2023-03-08 20:00:00,2023-03-06 20:00:00,767,402.62,Road,752.98,8,Cardiff,2482,1510,Supplier_15,Bristol,308809.54,4
15,58,Door,2023-03-07 19:00:00,2023-03-21 19:00:00,2023-03-30 19:00:00,318,245.31,Rail,1228.71,5,Glasgow,1263,3378,Supplier_15,Bristol,78008.58,23
15,120,Brake,2023-03-23 07:00:00,2023-04-10 07:00:00,2023-04-01 07:00:00,490,216.03,Rail,662.56,16,Manchester,4417,402,Supplier_15,Bristol,105854.7,9
15,8,Suspension,2023-03-24 00:00:00,2023-04-05 00:00:00,2023-04-17 00:00:00,656,943.03,Road,648.73,2,Liverpool,4406,1831,Supplier_15,Bristol,618627.68,24
15,11,Battery,2023-03-25 15:00:00,2023-03-29 15:00:00,2023-04-19 15:00:00,99,644.84,Road,890.32,5,Sheffield,3021,3124,Supplier_15,Bristol,63839.16,25
15,141,Windshield,2023-04-01 01:00:00,2023-04-14 01:00:00,2023-04-23 01:00:00,584,185.15,Road,1642.58,6,Bristol,4504,1682,Supplier_15,Bristol,108127.6,22
15,195,Door,2023-04-13 11:00:00,2023-04-18 11:00:00,2023-04-19 11:00:00,421,551.4,Rail,1828.95,20,Birmingham,3381,3868,Supplier_15,Bristol,232139.4,6
15,70,Suspension,2023-04-18 02:00:00,2023-05-05 02:00:00,2023-05-07 02:00:00,850,767.08,Air,1220.29,14,Glasgow,1599,2351,Supplier_15,Bristol,652018,19
322,171,Battery,2023-02-10 10:00:00,2023-02-26 10:00:00,2023-02-22 10:00:00,257,220.26,Road,693.53,13,Leeds,2583,424,Supplier_322,Liverpool,56606.82,12
322,138,Seat,2023-02-15 16:00:00,2023-02-24 16:00:00,2023-02-19 16:00:00,987,943.09,Road,1022.11,14,Leeds,2168,1747,Supplier_322,Liverpool,930829.83,4
322,103,Battery,2023-02-25 10:00:00,2023-03-06 10:00:00,2023-03-16 10:00:00,821,826.49,Rail,577.68,16,Edinburgh,1495,175,Supplier_322,Liverpool,678548.29,19
322,3,Windshield,2023-03-11 09:00:00,2023-03-21 09:00:00,2023-03-22 09:00:00,605,250.59,Sea,396.52,10,Liverpool,3576,924,Supplier_322,Liverpool,151606.95,11
322,123,Tire,2023-04-05 02:00:00,2023-04-13 02:00:00,2023-04-19 02:00:00,22,813.67,Rail,479.98,11,Bristol,4078,1114,Supplier_322,Liverpool,17900.74,14
322,27,Battery,2023-04-13 21:00:00,2023-04-18 21:00:00,2023-04-15 21:00:00,835,124.44,Rail,322.89,13,Birmingham,1646,2189,Supplier_322,Liverpool,103907.4,2
322,107,Door,2023-05-03 23:00:00,2023-05-15 23:00:00,2023-05-24 23:00:00,750,96.31,Rail,996.14,14,Liverpool,3192,3542,Supplier_322,Liverpool,72232.5,21
18,180,Brake,2023-02-10 18:00:00,2023-03-02 18:00:00,2023-02-12 18:00:00,755,255.88,Rail,941.19,13,Manchester,1387,960,Supplier_18,Helsinki,193189.4,2
18,151,Brake,2023-03-03 05:00:00,2023-03-18 05:00:00,2023-03-20 05:00:00,613,830.36,Air,1407.6,14,Cardiff,4966,1336,Supplier_18,Helsinki,509010.68,17
18,2,Transmission,2023-03-04 01:00:00,2023-03-11 01:00:00,2023-03-16 01:00:00,143,206.68,Air,1920.89,17,Edinburgh,2423,1440,Supplier_18,Helsinki,29555.24,12
18,175,Transmission,2023-03-18 09:00:00,2023-03-28 09:00:00,2023-04-06 09:00:00,131,921.96,Rail,1572.19,7,Leeds,4278,1679,Supplier_18,Helsinki,120776.76,19
18,9,Seat,2023-04-14 00:00:00,2023-04-19 00:00:00,2023-04-18 00:00:00,551,285.98,Sea,721.58,15,Liverpool,1068,658,Supplier_18,Helsinki,157574.98,4
18,102,Steering,2023-04-15 15:00:00,2023-04-24 15:00:00,2023-04-19 15:00:00,939,784.42,Sea,1003.23,1,Bristol,3380,767,Supplier_18,Helsinki,736570.38,4
18,16,Brake,2023-04-29 11:00:00,2023-05-19 11:00:00,2023-05-20 11:00:00,506,589.56,Rail,1856.23,19,Leeds,1252,1646,Supplier_18,Helsinki,298317.36,21
265,79,Door,2023-02-11 06:00:00,2023-02-23 06:00:00,2023-02-26 06:00:00,527,104.81,Road,1787.9,12,Glasgow,2819,2053,Supplier_265,Helsinki,55234.87,15
265,102,Windshield,2023-02-19 08:00:00,2023-03-06 08:00:00,2023-03-07 08:00:00,265,513.76,Air,246.36,5,Leeds,2413,182,Supplier_265,Helsinki,136146.4,16
265,107,Battery,2023-04-16 11:00:00,2023-04-19 11:00:00,2023-05-02 11:00:00,640,828.14,Road,725.13,19,Liverpool,4790,1098,Supplier_265,Helsinki,530009.6,16
265,120,Seat,2023-04-21 19:00:00,2023-05-05 19:00:00,2023-05-10 19:00:00,544,255.6,Air,619.93,15,London,3131,414,Supplier_265,Helsinki,139046.4,19
73,112,Suspension,2023-02-11 22:00:00,2023-03-01 22:00:00,2023-02-13 22:00:00,674,498.94,Rail,198.68,6,Bristol,1526,483,Supplier_73,Lisbon,336285.56,2
73,6,Brake,2023-03-03 09:00:00,2023-03-23 09:00:00,2023-03-12 09:00:00,99,217.83,Air,1554.64,11,Bristol,3067,1457,Supplier_73,Lisbon,21565.17,9
73,165,Steering,2023-03-04 10:00:00,2023-03-18 10:00:00,2023-03-21 10:00:00,80,52.99,Air,860.93,6,Sheffield,2547,3511,Supplier_73,Lisbon,4239.2,17
73,132,Seat,2023-03-12 02:00:00,2023-03-27 02:00:00,2023-03-29 02:00:00,497,506.21,Road,265.73,1,Liverpool,4342,2766,Supplier_73,Lisbon,251586.37,17
73,169,Steering,2023-04-06 04:00:00,2023-04-25 04:00:00,2023-05-01 04:00:00,892,244.68,Rail,187.41,9,Sheffield,4765,1112,Supplier_73,Lisbon,218254.56,25
73,101,Windshield,2023-04-21 10:00:00,2023-05-02 10:00:00,2023-05-02 10:00:00,640,578.02,Sea,704.2,8,Sheffield,3629,3370,Supplier_73,Lisbon,369932.8,11
223,138,Brake,2023-02-11 23:00:00,2023-02-28 23:00:00,2023-02-17 23:00:00,38,190.25,Sea,1768.49,19,Sheffield,1559,1799,Supplier_223,Helsinki,7229.5,6
223,168,Transmission,2023-04-18 06:00:00,2023-05-01 06:00:00,2023-05-09 06:00:00,234,442.62,Sea,333.19,2,Birmingham,1767,3711,Supplier_223,Helsinki,103573.08,21
406,22,Seat,2023-02-12 01:00:00,2023-02-21 01:00:00,2023-02-24 01:00:00,745,132.77,Sea,384.15,15,Birmingham,2827,348,Supplier_406,Copenhagen,98913.65,12
406,151,Battery,2023-03-01 00:00:00,2023-03-05 00:00:00,2023-03-09 00:00:00,318,270.22,Air,1339.79,15,Liverpool,4617,1720,Supplier_406,Copenhagen,85929.96,8
25,130,Windshield,2023-02-12 18:00:00,2023-02-22 18:00:00,2023-03-03 18:00:00,427,335.55,Rail,1448.23,17,Glasgow,2515,1088,Supplier_25,London,143279.85,19
25,116,Windshield,2023-02-16 16:00:00,2023-03-08 16:00:00,2023-02-26 16:00:00,444,89.15,Road,999.64,5,Edinburgh,1276,3100,Supplier_25,London,39582.6,10
25,76,Transmission,2023-02-21 21:00:00,2023-03-02 21:00:00,2023-03-14 21:00:00,667,471.22,Air,1722.6,11,Glasgow,4404,716,Supplier_25,London,314303.74,21
25,198,Seat,2023-03-21 09:00:00,2023-03-25 09:00:00,2023-04-05 09:00:00,833,994.25,Air,573.44,6,Glasgow,1167,592,Supplier_25,London,828210.25,15
25,165,Engine,2023-04-30 22:00:00,2023-05-10 22:00:00,2023-05-22 22:00:00,132,198.77,Rail,1759.59,19,Cardiff,3160,2077,Supplier_25,London,26237.64,22
83,69,Brake,2023-02-12 21:00:00,2023-02-18 21:00:00,2023-02-21 21:00:00,774,227.03,Air,261.48,6,Cardiff,1896,2572,Supplier_83,Bristol,175721.22,9
83,129,Door,2023-03-01 01:00:00,2023-03-14 01:00:00,2023-03-16 01:00:00,583,560.76,Air,1657.25,2,London,2511,1192,Supplier_83,Bristol,326923.08,15
83,168,Tire,2023-03-11 20:00:00,2023-03-28 20:00:00,2023-03-27 20:00:00,598,356.53,Air,1900.27,14,London,1572,3364,Supplier_83,Bristol,213204.94,16
83,137,Transmission,2023-03-13 15:00:00,2023-03-30 15:00:00,2023-03-24 15:00:00,710,433.28,Road,521.33,20,Leeds,2919,328,Supplier_83,Bristol,307628.8,11
56,32,Windshield,2023-02-12 23:00:00,2023-02-23 23:00:00,2023-02-19 23:00:00,886,799.2,Air,428.07,17,Edinburgh,2334,2289,Supplier_56,Bristol,708091.2,7
162,145,Windshield,2023-02-13 02:00:00,2023-03-05 02:00:00,2023-02-22 02:00:00,294,913.43,Rail,505.95,1,Cardiff,4228,2752,Supplier_162,Birmingham,268548.42,9
162,77,Engine,2023-02-25 01:00:00,2023-03-12 01:00:00,2023-03-22 01:00:00,354,742.95,Rail,1889.47,14,Liverpool,4584,2565,Supplier_162,Birmingham,263004.3,25
162,61,Transmission,2023-03-27 15:00:00,2023-04-13 15:00:00,2023-04-12 15:00:00,957,660.99,Sea,1217.98,3,London,4563,641,Supplier_162,Birmingham,632567.43,16
88,157,Suspension,2023-02-13 10:00:00,2023-02-15 10:00:00,2023-03-03 10:00:00,323,388.55,Sea,1977.37,13,Glasgow,1597,1492,Supplier_88,Prague,125501.65,18
88,68,Transmission,2023-02-20 14:00:00,2023-02-27 14:00:00,2023-02-25 14:00:00,202,665.19,Sea,1078.58,17,Edinburgh,2454,2540,Supplier_88,Prague,134368.38,5
88,125,Suspension,2023-03-24 03:00:00,2023-04-03 03:00:00,2023-04-16 03:00:00,977,553.36,Rail,1146.42,4,Cardiff,4201,3701,Supplier_88,Prague,540632.72,23
88,140,Seat,2023-04-08 08:00:00,2023-04-15 08:00:00,2023-04-20 08:00:00,683,557.51,Sea,1129.06,12,Edinburgh,2071,2188,Supplier_88,Prague,380779.33,12
394,152,Door,2023-02-13 14:00:00,2023-02-21 14:00:00,2023-02-22 14:00:00,337,566.99,Rail,1786.45,11,Birmingham,3413,2014,Supplier_394,Prague,191075.63,9
394,86,Door,2023-02-22 13:00:00,2023-03-04 13:00:00,2023-03-12 13:00:00,226,382.37,Rail,792.42,13,Liverpool,4282,1984,Supplier_394,Prague,86415.62,18
394,164,Seat,2023-03-14 18:00:00,2023-03-21 18:00:00,2023-03-26 18:00:00,533,475.7,Road,528.36,12,Bristol,3672,832,Supplier_394,Prague,253548.1,12
394,95,Seat,2023-04-13 10:00:00,2023-04-24 10:00:00,2023-05-06 10:00:00,212,971.83,Air,1809.96,18,Sheffield,1345,1275,Supplier_394,Prague,206027.96,23
394,52,Brake,2023-04-29 08:00:00,2023-05-17 08:00:00,2023-05-02 08:00:00,92,564.7,Air,1255.44,8,Bristol,4294,177,Supplier_394,Prague,51952.4,3
374,127,Windshield,2023-02-13 23:00:00,2023-03-02 23:00:00,2023-03-07 23:00:00,759,610.32,Road,941.5,7,Birmingham,2387,797,Supplier_374,Leeds,463232.88,22
374,58,Brake,2023-02-18 19:00:00,2023-02-26 19:00:00,2023-03-04 19:00:00,941,616.84,Air,904.03,13,Liverpool,1461,152,Supplier_374,Leeds,580446.44,14
374,162,Battery,2023-03-04 16:00:00,2023-03-13 16:00:00,2023-03-24 16:00:00,191,925.17,Sea,198.13,15,Manchester,2840,1265,Supplier_374,Leeds,176707.47,20
374,37,Door,2023-04-09 12:00:00,2023-04-17 12:00:00,2023-04-16 12:00:00,210,174.62,Rail,497.99,6,Leeds,3399,1321,Supplier_374,Leeds,36670.2,7
226,129,Transmission,2023-02-14 06:00:00,2023-02-17 06:00:00,2023-02-24 06:00:00,471,439.81,Rail,203.38,12,Cardiff,1098,597,Supplier_226,Birmingham,207150.51,10
226,129,Engine,2023-02-18 00:00:00,2023-03-10 00:00:00,2023-03-12 00:00:00,19,433.7,Rail,868.58,16,London,2675,3947,Supplier_226,Birmingham,8240.3,22
